(-0.1, 1.6, 2.8)
(-0.1, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.5, 2.8)
(0.0, 1.5, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.5, 2.8)
(0.0, 1.5, 2.8)
(0.0, 1.5, 2.8)
(0.0, 1.5, 2.8)
(0.0, 1.5, 2.8)
(0.0, 1.5, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.6, 2.8)
(0.0, 1.5, 2.8)
(0.0, 1.5, 2.9)
(-0.1, 1.6, 3.0)
(-0.1, 1.6, 3.1)
(0.0, 1.5, 3.0)
(0.2, 1.5, 3.0)
(0.2, 1.5, 3.1)
(0.4, 1.5, 3.2)
(0.4, 1.5, 3.4)
(0.4, 1.5, 3.5)
(0.4, 1.5, 3.7)
(0.3, 1.5, 3.8)
(0.3, 1.5, 3.9)
(0.3, 1.6, 3.9)
(0.3, 1.6, 3.9)
(0.4, 1.5, 4.0)
(0.3, 1.6, 4.1)
(0.4, 1.6, 4.2)
(0.3, 1.6, 4.2)
(0.3, 1.6, 4.2)
(0.3, 1.5, 4.1)
(0.4, 1.5, 4.0)
(0.4, 1.5, 4.0)
(0.4, 1.5, 3.9)
(0.4, 1.5, 3.9)
(0.4, 1.5, 3.9)
(0.4, 1.5, 4.0)
(0.5, 1.5, 4.1)
(0.4, 1.6, 4.1)
(0.4, 1.5, 4.1)
(0.4, 1.5, 4.1)
(0.5, 1.5, 4.0)
(0.5, 1.5, 3.9)
(0.4, 1.5, 3.8)
(0.5, 1.5, 3.7)
(0.4, 1.5, 3.7)
