17.9(0.0, 0.3, -0.1)
17.9(0.0, 0.3, -0.1)
17.9(0.0, 0.3, -0.1)
0,0
37.78444(0.0, 0.5, 3.0)
46.39556(0.2, -0.5, 3.0)
56.45111(0.0, -1.5, 3.0)
0,1
0,2
0,3
57.00677(-1.0, -41.6, -3.9)
60.32901(-1.0, -42.0, -3.6)
0,4
43.4411(0.0, -51.0, 3.5)
45.85223(0.1, -51.3, 3.5)
47.85223(0.3, -51.5, 3.5)
0,5
1,0
16.40515(0.1, -90.3, 3.5)
56.19403(0.4, -94.6, 8.4)
1,1
1,2
1,3
29.83765(-0.1, -113.5, -6.3)
34.1377(0.1, -114.0, -6.7)
1,4
9.091919(0.7, -118.5, 3.4)
11.42517(0.4, -118.8, 3.5)
13.31409(0.5, -119.0, 3.5)
18.26965(0.6, -119.5, 3.4)
51.52527(-0.2, -123.1, 6.5)
1,5
17.52344(-0.9, -126.8, -6.0)
2,0
19.96948(0.4, -132.3, 3.4)
22.18066(0.4, -132.5, 3.5)
45.96948(0.4, -135.1, 3.5)
2,1
6.722412(-0.7, -138.6, -3.5)
2,2
8.191528(-0.4, -144.3, 3.4)
15.30261(0.3, -145.0, 3.5)
50.047(0.1, -148.8, 8.3)
53.19153(0.2, -149.2, 8.7)
2,3
5.874146(0.3, -150.1, -3.5)
17.71863(0.4, -151.4, -6.0)
22.64075(0.7, -151.9, -6.9)
2,4
5.338501(0.5, -154.6, 3.4)
51.44958(-0.2, -159.6, 9.0)
2,5
5.018555(-0.6, -160.2, -3.5)
3,0
8.863403(-0.9, -165.6, 4.0)
43.53003(0.5, -169.4, 8.3)
3,1
18.15942(0.2, -171.9, -3.5)
29.39282(0.0, -173.2, -6.0)
32.15942(-0.3, -173.5, -6.0)
34.25952(0.0, -173.7, -6.0)
39.27063(-0.6, -174.3, -6.0)
40.48169(-0.6, -174.4, -6.0)
45.13721(-0.6, -174.9, -5.9)
48.84839(0.0, -175.3, -5.9)
3,2
5.424438(-0.7, -177.8, 3.4)
8.757813(0.0, -178.2, 3.4)
22.89111(0.3, -179.8, 6.0)
