28.2(0.0, 0.3, 0.0)
28.2(0.0, 0.3, 0.0)
28.2(0.0, 0.3, 0.0)
0,0
0,1
32.22359(-0.6, -6.4, -8.5)
0,2
0,3
6.414307(-0.5, -24.1, -3.0)
11.56985(-0.5, -24.7, -3.1)
15.79208(0.0, -25.1, -3.3)
41.25873(-0.5, -27.9, -8.1)
43.46985(-0.5, -28.1, -8.2)
0,4
8.197052(-0.7, -29.3, 3.0)
0,5
9.818604(0.0, -34.2, -4.3)
1,0
1,1
1,2
1,3
1,4
1,5
2,0
25.60675(-0.1, -50.8, 6.7)
30.92896(0.8, -51.4, 8.4)
2,1
15.60974(0.6, -53.3, -3.4)
25.88751(-0.6, -54.4, -5.8)
2,2
15.40442(0.0, -57.1, 4.2)
2,3
22.64063(0.0, -61.0, -6.7)
2,4
20.84314(-0.3, -63.9, 6.0)
2,5
3,0
3,1
12.85822(0.7, -71.3, -3.4)
3,2
3,3
7.220459(0.7, -77.1, -3.4)
3,4
7.911621(-0.2, -80.2, 3.6)
3,5
30.30157(-0.9, -85.5, -8.3)
4,0
4,1
19.44037(-0.2, -90.5, -6.2)
4,2
23.39722(0.1, -93.7, 3.6)
30.6972(-0.2, -94.6, 6.0)
4,3
10.63715(0.2, -96.4, -4.0)
4,4
4,5
5,0
5,1
5,2
5,3
5,4
5,5
11.84863(0.6, -117.8, -3.4)
19.87085(0.7, -118.6, -8.3)
6,0
3.225098(0.8, -119.2, 3.4)
9.125122(0.8, -119.8, 3.4)
11.38062(0.3, -120.0, 3.6)
6,1
10.18848(-0.9, -122.1, -5.9)
6,2
6,3
13.75317(0.2, -127.0, -3.4)
19.40869(1.0, -127.6, -6.0)
23.48657(0.8, -128.1, -8.3)
6,4
6,5
9.651245(0.6, -131.2, -3.4)
11.15125(0.8, -131.3, -3.5)
7,0
7,1
7.196167(0.7, -136.0, -3.4)
13.69617(0.4, -136.7, -5.7)
15.09607(0.5, -136.8, -5.7)
7,2
8.395264(0.7, -138.5, 3.7)
7,3
19.40515(0.7, -142.0, -5.9)
7,4
17.71912(1.3, -144.9, 6.7)
7,5
8,0
8,1
16.19763(-0.9, -152.5, -8.3)
8,2
8.462036(-0.8, -153.7, 3.6)
8,3
16.96094(0.3, -156.8, -6.4)
8,4
16.89368(-0.1, -159.2, 6.8)
21.60474(0.8, -159.6, 8.5)
8,5
8.560059(0.6, -160.7, -3.4)
12.17114(0.5, -161.1, -5.9)
9,0
8.648315(-0.9, -163.0, 3.6)
23.01501(0.8, -164.6, 8.4)
9,1
19.33362(0.0, -167.0, -5.9)
9,2
18.90112(0.8, -169.6, 8.5)
9,3
9,4
9,5
14.0636(-0.9, -175.7, -8.2)
10,0
12.62708(-0.8, -177.3, 3.7)
21.0271(-0.7, -178.2, 6.0)
10,1
27.75122(0.8, -182.1, -5.2)
29.78455(0.7, -182.2, -5.8)
10,2
10,3
10,4
5.78064(-0.9, -188.7, 3.8)
10,5
7.5354(-0.1, -191.1, -3.6)
12.32422(0.7, -191.6, -4.3)
25.26868(0.8, -193.0, -8.2)
11,0
11,1
11,2
6.40979(-1.0, -197.0, 4.1)
11,3
5.718994(1.0, -198.9, -3.0)
12.14124(0.4, -199.5, -3.5)
11,4
12.99512(-0.6, -201.8, 8.5)
11,5
12.12476(0.9, -203.4, -5.7)
12,0
11.01379(0.0, -205.5, 4.3)
18.60266(0.6, -206.3, 8.5)
12,1
12,2
20.30261(-0.5, -210.5, 8.5)
12,3
7.069824(0.7, -211.4, -3.5)
12,4
11.01086(-1.0, -213.5, 6.1)
14.62195(-0.9, -213.9, 8.5)
12,5
25.02551(0.8, -216.8, -5.9)
31.28113(0.1, -217.4, -8.4)
13,0
13,1
13,2
13,3
13,4
13,5
14,0
14,1
14,2
14,3
14,4
14,5
15,0
18.20093(0.2, -237.9, 4.0)
15,1
15,2
6.675293(-1.0, -242.5, 3.7)
15,3
6.064209(1.0, -244.3, -3.6)
10.51978(0.1, -244.9, -6.0)
15,4
15,5
16,0
16,1
16,2
16,3
16,4
16,5
17,0
17,1
17,2
17,3
17,4
4.83374(0.9, -265.9, 2.9)
17,5
18,0
16.83374(-1.1, -270.9, 6.3)
18,1
18,2
17.7561(0.6, -275.8, 8.4)
18,3
21.35864(-0.4, -278.3, -8.4)
18,4
7.616943(-0.7, -279.2, 3.5)
18,5
19,0
