Start time: 8/11/2021 4:10:52 PM
0, 1: 33.171932220459, 5
0, 2: 96.9209327697754, 0
0, 3: 13.9478302001953, 0
0, 4: 34.3224334716797, 1
0, 5: 41.9019927978516, 1
0, 6: 39.1920318603516, 1
1, 1: 47.8252563476563, 0
1, 2: 44.7117919921875, 0
1, 3: 40.8805847167969, 0
1, 4: 42.7899169921875, 0
1, 5: 26.4317626953125, 0
1, 6: 33.7391662597656, 0
2, 1: 36.8758544921875, 0
2, 2: 34.8834838867188, 2
2, 3: 23.0548706054688, 3
2, 4: 32.5734252929688, 1
2, 5: 55.373046875, 3
2, 6: 29.3194580078125, 3
3, 1: 27.0481567382813, 2
3, 2: 36.2935180664063, 2
3, 3: 19.8682861328125, 0
3, 4: 39.7139282226563, 1
3, 5: 37.914794921875, 0
3, 6: 28.1973266601563, 1
4, 1: 55.1064453125, 0
4, 2: 45.3892211914063, 3
4, 3: 45.2892456054688, 0
4, 4: 41.1580810546875, 0
4, 5: 37.681396484375, 1
4, 6: 23.699462890625, 0
5, 1: 32.8922119140625, 0
5, 2: 33.7274169921875, 0
5, 3: 24.0220947265625, 2
5, 4: 27.1864013671875, 2
5, 5: 39.102783203125, 0
5, 6: 45.0008544921875, 1
6, 1: 44.447265625, 1
6, 2: 44.578125, 1
6, 3: 34.20556640625, 0
6, 4: 47.0662841796875, 1
6, 5: 49.453125, 0
6, 6: 40.7362060546875, 2
7, 1: 44.8226318359375, 2
7, 2: 37.814453125, 2
7, 3: 50.842041015625, 1
7, 4: 44.9228515625, 0
7, 5: 54.451171875, 0
7, 6: 47.0546875, 2
8, 1: 50.6431884765625, 0
8, 2: 27.408447265625, 2
8, 3: 51.9970703125, 2
8, 4: 51.3194580078125, 0
8, 5: 45.111328125, 1
8, 6: 54.628662109375, 1
9, 1: 49.828125, 0
9, 2: 46.732666015625, 2
9, 3: 37.73681640625, 1
9, 4: 45.9111328125, 1
9, 5: 45.98876953125, 0
9, 6: 45.655517578125, 2
10, 1: 35.637939453125, 2
10, 2: 17.657958984375, 1
10, 3: 19.001708984375, 4
10, 4: 43.600830078125, 0
10, 5: 40.691650390625, 0
10, 6: 30.00732421875, 3
11, 1: 32.09619140625, 2
11, 2: 40.146728515625, 1
11, 3: 46.093505859375, 1
11, 4: 44.433349609375, 1
11, 5: 45.533447265625, 0
11, 6: 42.701171875, 2
12, 1: 30.368896484375, 0
12, 2: 36.291748046875, 0
12, 3: 50.945556640625, 0
12, 4: 44.95556640625, 0
12, 5: 59.50244140625, 0
12, 6: 52.304443359375, 1
13, 1: 24.1337890625, 0
13, 2: 21.811279296875, 0
13, 3: 15.309326171875, 0
13, 4: 15.275390625, 0
13, 5: 16.48095703125, 0
13, 6: 18.29052734375, 0
14, 1: 36.203857421875, 0
14, 2: 27.2080078125, 0
14, 3: 19.178466796875, 0
14, 4: 24.2666015625, 0
14, 5: 25.785400390625, 0
14, 6: 24.4345703125, 0
15, 1: 26.401123046875, 1
15, 2: 29.11083984375, 1
15, 3: 23.81591796875, 1
15, 4: 29.349853515625, 0
15, 5: 24.521240234375, 1
15, 6: 24.73876953125, 1
16, 1: 16.968994140625, 0
16, 2: 19.856689453125, 0
16, 3: 19.63427734375, 0
16, 4: 17.79150390625, 0
16, 5: 16.602783203125, 0
16, 6: 19.568115234375, 0
17, 1: 31.48974609375, 0
17, 2: 28.517578125, 0
17, 3: 19.270263671875, 0
17, 4: 27.18603515625, 0
17, 5: 18.48046875, 0
17, 6: 26.8310546875, 0
18, 1: 39.432861328125, 0
18, 2: 25.52783203125, 1
18, 3: 25.213623046875, 0
18, 4: 23.9638671875, 3
18, 5: 23.5576171875, 0
18, 6: 27.164306640625, 2
19, 1: 25.28955078125, 0
19, 2: 11.816162109375, 0
19, 3: 25.4765625, 0
19, 4: 19.61279296875, 0
19, 5: 17.42431640625, 0
19, 6: 19.990234375, 0
20, 1: 25.87158203125, 2
20, 2: 21.86669921875, 0
20, 3: 26.0986328125, 2
20, 4: 20.966796875, 1
20, 5: 19.96826171875, 0
20, 6: 33.39501953125, 1
21, 1: 22.84423828125, 1
21, 2: 35.3828125, 1
21, 3: 22.21044921875, 2
21, 4: 24.12158203125, 1
21, 5: 28.04248046875, 1
21, 6: 34.23828125, 0
22, 1: 16.58056640625, 0
22, 2: 13.9931640625, 0
22, 3: 15.7587890625, 0
22, 4: 16.98046875, 0
22, 5: 16.7138671875, 0
22, 6: 15.13671875, 0
23, 1: 14.67578125, 0
23, 2: 15.13671875, 0
23, 3: 16.25927734375, 0
23, 4: 16.19189453125, 0
23, 5: 13.7041015625, 0
23, 6: 14.3154296875, 0
24, 1: 29.4072265625, 0
24, 2: 25.62109375, 0
24, 3: 31.95166015625, 0
24, 4: 27.30859375, 0
24, 5: 25.04296875, 2
24, 6: 28.80810546875, 0
25, 1: 16.97998046875, 0
25, 2: 13.7158203125, 0
25, 3: 13.67138671875, 0
25, 4: 16.5361328125, 0
25, 5: 17.05810546875, 0
25, 6: 11.12744140625, 0
26, 1: 15.537109375, 1
26, 2: 31.9287109375, 0
26, 3: 25.10986328125, 0
26, 4: 26.59716796875, 2
26, 5: 21.84521484375, 0
26, 6: 14.359375, 0
27, 1: 14.94677734375, 1
27, 2: 16.1806640625, 2
27, 3: 18.6806640625, 2
27, 4: 19.056640625, 1
27, 5: 15.703125, 1
27, 6: 15.669921875, 1
