Subject,Device,Rho,Lambda,Display,Number_Collisions
9,06x10,500,1000,headset,2.0
9,06x10,500,1000,headset,1.0
9,06x10,500,1000,headset,1.0
9,06x10,500,1000,headset,1.0
9,06x10,500,5000,headset,1.0
9,06x10,500,5000,headset,2.0
9,06x10,500,5000,headset,1.0
9,06x10,500,5000,headset,1.0
9,06x10,500,5000,headset,2.0
9,06x10,500,5000,headset,2.0
9,10x16,100,0050,headset,2.0
9,10x16,100,0050,headset,1.0
9,10x16,100,0050,headset,2.0
9,10x16,100,0050,headset,2.0
9,10x16,100,0050,headset,1.0
9,10x16,100,0050,headset,2.0
9,10x16,100,1000,headset,2.0
9,10x16,100,1000,headset,3.0
9,10x16,100,1000,headset,1.0
9,10x16,100,1000,headset,1.0
9,10x16,100,1000,headset,1.0
9,10x16,100,5000,headset,2.0
9,10x16,100,5000,headset,3.0
9,10x16,100,5000,headset,2.0
9,10x16,300,0050,headset,3.0
9,10x16,300,0050,headset,1.0
9,10x16,300,0050,headset,1.0
9,10x16,300,1000,headset,2.0
9,10x16,300,1000,headset,1.0
9,10x16,300,1000,headset,1.0
9,10x16,300,5000,headset,2.0
9,10x16,300,5000,headset,2.0
9,10x16,300,5000,headset,2.0
9,10x16,300,5000,headset,2.0
9,10x16,300,5000,headset,2.0
9,10x16,300,5000,headset,2.0
9,10x16,500,0050,headset,3.0
9,10x16,500,0050,headset,1.0
9,10x16,500,0050,headset,1.0
9,10x16,500,0050,headset,2.0
9,10x16,500,0050,headset,3.0
9,10x16,500,0050,headset,1.0
9,10x16,500,1000,headset,3.0
9,10x16,500,1000,headset,2.0
9,10x16,500,1000,headset,3.0
9,10x16,500,1000,headset,1.0
9,10x16,500,1000,headset,3.0
9,10x16,500,1000,headset,2.0
9,10x16,500,5000,headset,2.0
9,10x16,500,5000,headset,2.0
9,10x16,500,5000,headset,2.0
9,10x16,500,5000,headset,3.0
9,10x16,500,5000,headset,3.0
9,10x16,500,5000,headset,3.0
9,19x31,100,0050,headset,2.0
9,19x31,100,0050,headset,2.0
9,19x31,100,0050,headset,1.0
9,19x31,100,0050,headset,2.0
9,19x31,100,1000,headset,3.0
9,19x31,100,1000,headset,3.0
9,19x31,100,1000,headset,2.0
9,19x31,100,1000,headset,3.0
9,19x31,100,1000,headset,2.0
9,19x31,100,1000,headset,1.0
9,19x31,100,5000,headset,1.0
9,19x31,100,5000,headset,1.0
9,19x31,100,5000,headset,2.0
9,19x31,100,5000,headset,2.0
9,19x31,100,5000,headset,3.0
9,19x31,100,5000,headset,2.0
9,19x31,300,0050,headset,1.0
9,19x31,300,0050,headset,2.0
9,19x31,300,0050,headset,1.0
9,19x31,300,1000,headset,2.0
9,19x31,300,1000,headset,3.0
9,19x31,300,1000,headset,1.0
9,19x31,300,1000,headset,3.0
9,19x31,300,1000,headset,1.0
9,19x31,300,5000,headset,2.0
9,19x31,300,5000,headset,2.0
9,19x31,500,0050,headset,1.0
9,19x31,500,0050,headset,1.0
9,19x31,500,0050,headset,2.0
9,19x31,500,0050,headset,1.0
9,19x31,500,0050,headset,2.0
9,19x31,500,0050,headset,3.0
9,19x31,500,1000,headset,2.0
9,19x31,500,1000,headset,2.0
9,19x31,500,1000,headset,2.0
9,19x31,500,1000,headset,3.0
9,19x31,500,1000,headset,1.0
9,19x31,500,1000,headset,3.0
9,19x31,500,5000,headset,2.0
9,19x31,500,5000,headset,2.0
9,19x31,500,5000,headset,1.0
9,19x31,500,5000,headset,2.0
9,19x31,500,5000,headset,1.0
10,06x10,100,0050,headset,3.0
10,06x10,100,0050,headset,1.0
10,06x10,100,0050,headset,1.0
10,06x10,100,0050,headset,1.0
10,06x10,100,1000,headset,2.0
10,06x10,100,1000,headset,2.0
10,06x10,100,1000,headset,2.0
10,06x10,100,1000,headset,1.0
10,06x10,100,1000,headset,2.0
10,06x10,100,5000,headset,2.0
10,06x10,100,5000,headset,3.0
10,06x10,100,5000,headset,3.0
10,06x10,100,5000,headset,1.0
10,06x10,100,5000,headset,2.0
10,06x10,100,5000,headset,3.0
10,06x10,300,0050,headset,1.0
10,06x10,300,0050,headset,1.0
10,06x10,300,0050,headset,2.0
10,06x10,300,0050,headset,1.0
10,06x10,300,0050,headset,2.0
10,06x10,300,0050,headset,2.0
10,06x10,300,1000,headset,2.0
10,06x10,300,1000,headset,1.0
10,06x10,300,1000,headset,1.0
10,06x10,300,1000,headset,1.0
10,06x10,300,1000,headset,1.0
10,06x10,300,5000,headset,2.0
10,06x10,300,5000,headset,1.0
10,06x10,300,5000,headset,2.0
10,06x10,300,5000,headset,2.0
10,06x10,500,0050,headset,2.0
10,06x10,500,0050,headset,2.0
10,06x10,500,0050,headset,2.0
10,06x10,500,0050,headset,2.0
10,06x10,500,0050,headset,1.0
10,06x10,500,1000,headset,1.0
10,06x10,500,1000,headset,2.0
10,06x10,500,1000,headset,1.0
10,06x10,500,1000,headset,1.0
10,06x10,500,1000,headset,1.0
10,06x10,500,5000,headset,1.0
10,06x10,500,5000,headset,2.0
10,06x10,500,5000,headset,1.0
10,06x10,500,5000,headset,1.0
10,06x10,500,5000,headset,2.0
10,06x10,500,5000,headset,2.0
10,10x16,100,0050,headset,2.0
10,10x16,100,0050,headset,1.0
10,10x16,100,0050,headset,2.0
10,10x16,100,0050,headset,2.0
10,10x16,100,0050,headset,1.0
10,10x16,100,0050,headset,2.0
10,10x16,100,1000,headset,2.0
10,10x16,100,1000,headset,3.0
10,10x16,100,1000,headset,1.0
10,10x16,100,1000,headset,1.0
10,10x16,100,1000,headset,1.0
10,10x16,100,5000,headset,2.0
10,10x16,100,5000,headset,3.0
10,10x16,100,5000,headset,2.0
10,10x16,300,0050,headset,3.0
10,10x16,300,0050,headset,1.0
10,10x16,300,0050,headset,1.0
10,10x16,300,1000,headset,2.0
10,10x16,300,1000,headset,1.0
10,10x16,300,1000,headset,1.0
10,10x16,300,5000,headset,2.0
10,10x16,300,5000,headset,2.0
10,10x16,300,5000,headset,2.0
10,10x16,300,5000,headset,2.0
10,10x16,300,5000,headset,2.0
10,10x16,300,5000,headset,2.0
10,10x16,500,0050,headset,3.0
10,10x16,500,0050,headset,1.0
10,10x16,500,0050,headset,1.0
10,10x16,500,0050,headset,2.0
10,10x16,500,0050,headset,3.0
10,10x16,500,0050,headset,1.0
10,10x16,500,1000,headset,3.0
10,10x16,500,1000,headset,2.0
10,10x16,500,1000,headset,3.0
10,10x16,500,1000,headset,1.0
10,10x16,500,1000,headset,3.0
10,10x16,500,1000,headset,2.0
10,10x16,500,5000,headset,2.0
10,10x16,500,5000,headset,2.0
10,10x16,500,5000,headset,2.0
10,10x16,500,5000,headset,3.0
10,10x16,500,5000,headset,3.0
10,10x16,500,5000,headset,3.0
10,19x31,100,0050,headset,2.0
10,19x31,100,0050,headset,2.0
10,19x31,100,0050,headset,1.0
10,19x31,100,0050,headset,2.0
10,19x31,100,1000,headset,3.0
10,19x31,100,1000,headset,3.0
10,19x31,100,1000,headset,2.0
10,19x31,100,1000,headset,3.0
10,19x31,100,1000,headset,2.0
10,19x31,100,1000,headset,1.0
10,19x31,100,5000,headset,1.0
10,19x31,100,5000,headset,1.0
10,19x31,100,5000,headset,2.0
10,19x31,100,5000,headset,2.0
10,19x31,100,5000,headset,3.0
10,19x31,100,5000,headset,2.0
10,19x31,300,0050,headset,1.0
10,19x31,300,0050,headset,2.0
10,19x31,300,0050,headset,1.0
10,19x31,300,1000,headset,2.0
10,19x31,300,1000,headset,3.0
10,19x31,300,1000,headset,1.0
10,19x31,300,1000,headset,3.0
10,19x31,300,1000,headset,1.0
10,19x31,300,5000,headset,2.0
10,19x31,300,5000,headset,2.0
10,19x31,500,0050,headset,1.0
10,19x31,500,0050,headset,1.0
10,19x31,500,0050,headset,2.0
10,19x31,500,0050,headset,1.0
10,19x31,500,0050,headset,2.0
10,19x31,500,0050,headset,3.0
10,19x31,500,1000,headset,2.0
10,19x31,500,1000,headset,2.0
10,19x31,500,1000,headset,2.0
10,19x31,500,1000,headset,3.0
10,19x31,500,1000,headset,1.0
10,19x31,500,1000,headset,3.0
10,19x31,500,5000,headset,2.0
10,19x31,500,5000,headset,2.0
10,19x31,500,5000,headset,1.0
10,19x31,500,5000,headset,2.0
10,19x31,500,5000,headset,1.0
11,06x10,100,0050,headset,2.0
11,06x10,100,0050,headset,2.0
11,06x10,100,0050,headset,1.0
11,06x10,100,0050,headset,1.0
11,06x10,100,0050,headset,2.0
11,06x10,100,1000,headset,2.0
11,06x10,100,1000,headset,2.0
11,06x10,100,1000,headset,2.0
11,06x10,100,1000,headset,2.0
11,06x10,100,1000,headset,2.0
11,06x10,100,1000,headset,2.0
11,06x10,100,5000,headset,2.0
11,06x10,100,5000,headset,1.0
11,06x10,100,5000,headset,2.0
11,06x10,100,5000,headset,3.0
11,06x10,100,5000,headset,2.0
11,06x10,100,5000,headset,2.0
11,06x10,300,0050,headset,1.0
11,06x10,300,0050,headset,3.0
11,06x10,300,0050,headset,1.0
11,06x10,300,0050,headset,1.0
11,06x10,300,0050,headset,1.0
11,06x10,300,1000,headset,1.0
11,06x10,300,1000,headset,2.0
11,06x10,300,1000,headset,2.0
11,06x10,300,1000,headset,1.0
11,06x10,300,1000,headset,4.0
11,06x10,300,5000,headset,3.0
11,06x10,300,5000,headset,1.0
11,06x10,300,5000,headset,2.0
11,06x10,300,5000,headset,1.0
11,06x10,500,0050,headset,2.0
11,06x10,500,0050,headset,2.0
11,06x10,500,0050,headset,2.0
11,06x10,500,0050,headset,2.0
11,06x10,500,0050,headset,3.0
11,06x10,500,0050,headset,2.0
11,06x10,500,1000,headset,2.0
11,06x10,500,1000,headset,2.0
11,06x10,500,1000,headset,1.0
11,06x10,500,1000,headset,1.0
11,06x10,500,5000,headset,1.0
11,06x10,500,5000,headset,1.0
11,06x10,500,5000,headset,1.0
11,06x10,500,5000,headset,2.0
11,06x10,500,5000,headset,1.0
11,06x10,500,5000,headset,2.0
11,10x16,100,0050,headset,1.0
11,10x16,100,0050,headset,1.0
11,10x16,100,0050,headset,2.0
11,10x16,100,1000,headset,1.0
11,10x16,100,1000,headset,3.0
11,10x16,100,1000,headset,1.0
11,10x16,100,1000,headset,2.0
11,10x16,100,5000,headset,1.0
11,10x16,100,5000,headset,1.0
11,10x16,100,5000,headset,1.0
11,10x16,100,5000,headset,2.0
11,10x16,300,0050,headset,1.0
11,10x16,300,0050,headset,1.0
11,10x16,300,0050,headset,1.0
11,10x16,300,0050,headset,2.0
11,10x16,300,0050,headset,2.0
11,10x16,300,1000,headset,2.0
11,10x16,300,1000,headset,2.0
11,10x16,300,1000,headset,1.0
11,10x16,300,5000,headset,1.0
11,10x16,300,5000,headset,2.0
11,10x16,300,5000,headset,1.0
11,10x16,300,5000,headset,2.0
11,10x16,500,0050,headset,1.0
11,10x16,500,0050,headset,1.0
11,10x16,500,0050,headset,2.0
11,10x16,500,0050,headset,1.0
11,10x16,500,0050,headset,1.0
11,10x16,500,1000,headset,2.0
11,10x16,500,1000,headset,2.0
11,10x16,500,1000,headset,1.0
11,10x16,500,1000,headset,1.0
11,10x16,500,5000,headset,1.0
11,10x16,500,5000,headset,2.0
11,10x16,500,5000,headset,2.0
11,19x31,100,0050,headset,1.0
11,19x31,100,0050,headset,2.0
11,19x31,100,0050,headset,1.0
11,19x31,100,0050,headset,1.0
11,19x31,100,1000,headset,1.0
11,19x31,100,1000,headset,2.0
11,19x31,100,1000,headset,1.0
11,19x31,100,1000,headset,2.0
11,19x31,100,5000,headset,1.0
11,19x31,100,5000,headset,1.0
11,19x31,100,5000,headset,1.0
11,19x31,100,5000,headset,1.0
11,19x31,100,5000,headset,1.0
11,19x31,100,5000,headset,2.0
11,19x31,300,0050,headset,2.0
11,19x31,300,0050,headset,1.0
11,19x31,300,0050,headset,2.0
11,19x31,300,1000,headset,1.0
11,19x31,300,1000,headset,1.0
11,19x31,300,1000,headset,1.0
11,19x31,300,1000,headset,2.0
11,19x31,300,1000,headset,2.0
11,19x31,300,1000,headset,2.0
11,19x31,300,5000,headset,1.0
11,19x31,300,5000,headset,2.0
11,19x31,300,5000,headset,2.0
11,19x31,300,5000,headset,2.0
11,19x31,500,0050,headset,2.0
11,19x31,500,0050,headset,1.0
11,19x31,500,0050,headset,1.0
11,19x31,500,0050,headset,2.0
11,19x31,500,1000,headset,3.0
11,19x31,500,1000,headset,1.0
11,19x31,500,1000,headset,2.0
11,19x31,500,1000,headset,1.0
11,19x31,500,5000,headset,2.0
11,19x31,500,5000,headset,2.0
11,19x31,500,5000,headset,1.0
11,19x31,500,5000,headset,2.0
11,19x31,500,5000,headset,1.0
12,06x10,100,0050,headset,1.0
12,06x10,100,0050,headset,3.0
12,06x10,100,0050,headset,2.0
12,06x10,100,0050,headset,1.0
12,06x10,100,0050,headset,2.0
12,06x10,100,1000,headset,1.0
12,06x10,100,1000,headset,2.0
12,06x10,100,1000,headset,2.0
12,06x10,100,1000,headset,1.0
12,06x10,100,1000,headset,3.0
12,06x10,100,1000,headset,2.0
12,06x10,100,5000,headset,3.0
12,06x10,100,5000,headset,1.0
12,06x10,100,5000,headset,1.0
12,06x10,100,5000,headset,2.0
12,06x10,300,0050,headset,3.0
12,06x10,300,0050,headset,3.0
12,06x10,300,0050,headset,1.0
12,06x10,300,0050,headset,3.0
12,06x10,300,0050,headset,1.0
12,06x10,300,0050,headset,1.0
12,06x10,300,1000,headset,1.0
12,06x10,300,1000,headset,1.0
12,06x10,300,1000,headset,1.0
12,06x10,300,1000,headset,1.0
12,06x10,300,1000,headset,1.0
12,06x10,300,1000,headset,1.0
12,06x10,300,5000,headset,2.0
12,06x10,300,5000,headset,1.0
12,06x10,300,5000,headset,2.0
12,06x10,300,5000,headset,2.0
12,06x10,500,0050,headset,2.0
12,06x10,500,0050,headset,2.0
12,06x10,500,0050,headset,2.0
12,06x10,500,0050,headset,2.0
12,06x10,500,0050,headset,1.0
12,06x10,500,0050,headset,1.0
12,06x10,500,1000,headset,2.0
12,06x10,500,1000,headset,1.0
12,06x10,500,1000,headset,2.0
12,06x10,500,1000,headset,3.0
12,06x10,500,1000,headset,2.0
12,06x10,500,1000,headset,3.0
12,06x10,500,5000,headset,2.0
12,06x10,500,5000,headset,2.0
12,06x10,500,5000,headset,1.0
12,06x10,500,5000,headset,1.0
12,06x10,500,5000,headset,2.0
12,10x16,100,0050,headset,1.0
12,10x16,100,0050,headset,2.0
12,10x16,100,0050,headset,1.0
12,10x16,100,0050,headset,2.0
12,10x16,100,0050,headset,1.0
12,10x16,100,1000,headset,1.0
12,10x16,100,1000,headset,2.0
12,10x16,100,1000,headset,1.0
12,10x16,100,1000,headset,1.0
12,10x16,100,1000,headset,3.0
12,10x16,100,1000,headset,1.0
12,10x16,100,5000,headset,2.0
12,10x16,100,5000,headset,2.0
12,10x16,100,5000,headset,1.0
12,10x16,100,5000,headset,2.0
12,10x16,100,5000,headset,1.0
12,10x16,100,5000,headset,2.0
12,10x16,300,0050,headset,2.0
12,10x16,300,0050,headset,2.0
12,10x16,300,0050,headset,1.0
12,10x16,300,0050,headset,1.0
12,10x16,300,0050,headset,1.0
12,10x16,300,0050,headset,1.0
12,10x16,300,1000,headset,2.0
12,10x16,300,1000,headset,1.0
12,10x16,300,1000,headset,2.0
12,10x16,300,1000,headset,1.0
12,10x16,300,1000,headset,2.0
12,10x16,300,1000,headset,1.0
12,10x16,300,5000,headset,1.0
12,10x16,300,5000,headset,2.0
12,10x16,300,5000,headset,2.0
12,10x16,300,5000,headset,1.0
12,10x16,300,5000,headset,1.0
12,10x16,500,0050,headset,2.0
12,10x16,500,0050,headset,2.0
12,10x16,500,0050,headset,2.0
12,10x16,500,0050,headset,2.0
12,10x16,500,0050,headset,2.0
12,10x16,500,1000,headset,2.0
12,10x16,500,1000,headset,2.0
12,10x16,500,1000,headset,3.0
12,10x16,500,1000,headset,2.0
12,10x16,500,1000,headset,2.0
12,10x16,500,5000,headset,2.0
12,10x16,500,5000,headset,2.0
12,10x16,500,5000,headset,2.0
12,10x16,500,5000,headset,2.0
12,19x31,100,0050,headset,1.0
12,19x31,100,0050,headset,2.0
12,19x31,100,0050,headset,3.0
12,19x31,100,0050,headset,2.0
12,19x31,100,0050,headset,1.0
12,19x31,100,0050,headset,1.0
12,19x31,100,1000,headset,2.0
12,19x31,100,1000,headset,1.0
12,19x31,100,1000,headset,2.0
12,19x31,100,1000,headset,1.0
12,19x31,100,1000,headset,1.0
12,19x31,100,1000,headset,3.0
12,19x31,100,5000,headset,2.0
12,19x31,100,5000,headset,1.0
12,19x31,100,5000,headset,1.0
12,19x31,100,5000,headset,2.0
12,19x31,100,5000,headset,2.0
12,19x31,100,5000,headset,1.0
12,19x31,300,0050,headset,2.0
12,19x31,300,0050,headset,2.0
12,19x31,300,0050,headset,1.0
12,19x31,300,0050,headset,2.0
12,19x31,300,0050,headset,1.0
12,19x31,300,1000,headset,1.0
12,19x31,300,1000,headset,2.0
12,19x31,300,1000,headset,1.0
12,19x31,300,1000,headset,3.0
12,19x31,300,1000,headset,1.0
12,19x31,300,1000,headset,1.0
12,19x31,300,5000,headset,3.0
12,19x31,300,5000,headset,3.0
12,19x31,300,5000,headset,3.0
12,19x31,300,5000,headset,1.0
12,19x31,300,5000,headset,1.0
12,19x31,300,5000,headset,1.0
12,19x31,500,0050,headset,1.0
12,19x31,500,0050,headset,2.0
12,19x31,500,0050,headset,3.0
12,19x31,500,0050,headset,1.0
12,19x31,500,1000,headset,2.0
12,19x31,500,1000,headset,3.0
12,19x31,500,1000,headset,1.0
12,19x31,500,1000,headset,2.0
12,19x31,500,1000,headset,1.0
12,19x31,500,1000,headset,1.0
12,19x31,500,5000,headset,1.0
12,19x31,500,5000,headset,1.0
12,19x31,500,5000,headset,2.0
12,19x31,500,5000,headset,2.0
12,19x31,500,5000,headset,1.0
12,19x31,500,5000,headset,2.0
13,06x10,100,0050,headset,4.0
13,06x10,100,0050,headset,3.0
13,06x10,100,0050,headset,1.0
13,06x10,100,0050,headset,5.0
13,06x10,100,0050,headset,2.0
13,06x10,100,1000,headset,2.0
13,06x10,100,1000,headset,3.0
13,06x10,100,1000,headset,1.0
13,06x10,100,1000,headset,1.0
13,06x10,100,1000,headset,1.0
13,06x10,100,1000,headset,1.0
13,06x10,100,5000,headset,1.0
13,06x10,100,5000,headset,2.0
13,06x10,100,5000,headset,1.0
13,06x10,100,5000,headset,1.0
13,06x10,100,5000,headset,2.0
13,06x10,100,5000,headset,5.0
13,06x10,300,0050,headset,2.0
13,06x10,300,0050,headset,3.0
13,06x10,300,0050,headset,1.0
13,06x10,300,0050,headset,1.0
13,06x10,300,1000,headset,1.0
13,06x10,300,1000,headset,1.0
13,06x10,300,1000,headset,1.0
13,06x10,300,5000,headset,2.0
13,06x10,300,5000,headset,1.0
13,06x10,500,0050,headset,1.0
13,06x10,500,0050,headset,1.0
13,06x10,500,0050,headset,1.0
13,06x10,500,0050,headset,2.0
13,06x10,500,0050,headset,3.0
13,06x10,500,1000,headset,2.0
13,06x10,500,1000,headset,2.0
13,06x10,500,1000,headset,1.0
13,06x10,500,1000,headset,1.0
13,06x10,500,1000,headset,1.0
13,06x10,500,5000,headset,2.0
13,06x10,500,5000,headset,1.0
13,06x10,500,5000,headset,1.0
13,06x10,500,5000,headset,2.0
13,06x10,500,5000,headset,2.0
13,10x16,100,0050,headset,2.0
13,10x16,100,0050,headset,3.0
13,10x16,100,0050,headset,1.0
13,10x16,100,0050,headset,2.0
13,10x16,100,1000,headset,3.0
13,10x16,100,1000,headset,2.0
13,10x16,100,1000,headset,1.0
13,10x16,100,1000,headset,1.0
13,10x16,100,1000,headset,1.0
13,10x16,100,1000,headset,1.0
13,10x16,100,5000,headset,1.0
13,10x16,100,5000,headset,2.0
13,10x16,100,5000,headset,1.0
13,10x16,100,5000,headset,2.0
13,10x16,100,5000,headset,1.0
13,10x16,300,0050,headset,1.0
13,10x16,300,0050,headset,1.0
13,10x16,300,0050,headset,2.0
13,10x16,300,0050,headset,1.0
13,10x16,300,0050,headset,1.0
13,10x16,300,0050,headset,2.0
13,10x16,300,1000,headset,4.0
13,10x16,300,1000,headset,2.0
13,10x16,300,1000,headset,2.0
13,10x16,300,1000,headset,1.0
13,10x16,300,1000,headset,1.0
13,10x16,300,5000,headset,2.0
13,10x16,300,5000,headset,2.0
13,10x16,300,5000,headset,1.0
13,10x16,300,5000,headset,2.0
13,10x16,500,0050,headset,1.0
13,10x16,500,0050,headset,1.0
13,10x16,500,0050,headset,1.0
13,10x16,500,0050,headset,1.0
13,10x16,500,0050,headset,2.0
13,10x16,500,1000,headset,1.0
13,10x16,500,1000,headset,1.0
13,10x16,500,1000,headset,1.0
13,10x16,500,1000,headset,1.0
13,10x16,500,1000,headset,1.0
13,10x16,500,1000,headset,1.0
13,10x16,500,5000,headset,1.0
13,10x16,500,5000,headset,1.0
13,10x16,500,5000,headset,1.0
13,10x16,500,5000,headset,1.0
13,10x16,500,5000,headset,1.0
13,19x31,100,0050,headset,2.0
13,19x31,100,0050,headset,1.0
13,19x31,100,0050,headset,2.0
13,19x31,100,0050,headset,1.0
13,19x31,100,0050,headset,2.0
13,19x31,100,0050,headset,2.0
13,19x31,100,1000,headset,2.0
13,19x31,100,1000,headset,1.0
13,19x31,100,1000,headset,1.0
13,19x31,100,1000,headset,1.0
13,19x31,100,1000,headset,3.0
13,19x31,100,1000,headset,2.0
13,19x31,100,5000,headset,1.0
13,19x31,100,5000,headset,2.0
13,19x31,100,5000,headset,3.0
13,19x31,100,5000,headset,1.0
13,19x31,300,0050,headset,2.0
13,19x31,300,0050,headset,1.0
13,19x31,300,0050,headset,1.0
13,19x31,300,1000,headset,2.0
13,19x31,300,1000,headset,1.0
13,19x31,300,1000,headset,2.0
13,19x31,300,1000,headset,1.0
13,19x31,300,1000,headset,1.0
13,19x31,300,5000,headset,2.0
13,19x31,300,5000,headset,1.0
13,19x31,500,0050,headset,1.0
13,19x31,500,0050,headset,2.0
13,19x31,500,1000,headset,1.0
13,19x31,500,1000,headset,3.0
13,19x31,500,1000,headset,3.0
13,19x31,500,5000,headset,1.0
13,19x31,500,5000,headset,1.0
13,19x31,500,5000,headset,2.0
13,19x31,500,5000,headset,2.0
14,06x10,100,0050,headset,1.0
14,06x10,100,0050,headset,1.0
14,06x10,100,0050,headset,1.0
14,06x10,100,0050,headset,2.0
14,06x10,100,1000,headset,1.0
14,06x10,100,1000,headset,1.0
14,06x10,100,1000,headset,2.0
14,06x10,100,1000,headset,1.0
14,06x10,100,5000,headset,1.0
14,06x10,100,5000,headset,2.0
14,06x10,100,5000,headset,1.0
14,06x10,100,5000,headset,1.0
14,06x10,100,5000,headset,1.0
14,06x10,300,0050,headset,1.0
14,06x10,300,0050,headset,2.0
14,06x10,300,0050,headset,1.0
14,06x10,300,1000,headset,1.0
14,06x10,300,1000,headset,1.0
14,06x10,300,1000,headset,1.0
14,06x10,300,1000,headset,1.0
14,06x10,300,5000,headset,1.0
14,06x10,300,5000,headset,3.0
14,06x10,300,5000,headset,1.0
14,06x10,300,5000,headset,2.0
14,06x10,500,0050,headset,1.0
14,06x10,500,0050,headset,2.0
14,06x10,500,0050,headset,2.0
14,06x10,500,0050,headset,2.0
14,06x10,500,0050,headset,1.0
14,06x10,500,1000,headset,2.0
14,06x10,500,1000,headset,1.0
14,06x10,500,1000,headset,2.0
14,06x10,500,1000,headset,3.0
14,06x10,500,1000,headset,2.0
14,06x10,500,5000,headset,1.0
14,06x10,500,5000,headset,2.0
14,06x10,500,5000,headset,1.0
14,06x10,500,5000,headset,1.0
14,10x16,100,0050,headset,1.0
14,10x16,100,0050,headset,1.0
14,10x16,100,5000,headset,1.0
14,10x16,100,5000,headset,2.0
14,10x16,100,5000,headset,2.0
14,10x16,100,5000,headset,1.0
14,10x16,100,5000,headset,1.0
14,10x16,100,5000,headset,1.0
14,10x16,300,0050,headset,2.0
14,10x16,300,0050,headset,1.0
14,10x16,300,0050,headset,1.0
14,10x16,300,1000,headset,1.0
14,10x16,300,5000,headset,1.0
14,10x16,300,5000,headset,1.0
14,10x16,300,5000,headset,1.0
14,10x16,500,0050,headset,2.0
14,10x16,500,5000,headset,1.0
14,10x16,500,5000,headset,2.0
14,10x16,500,5000,headset,1.0
14,19x31,100,1000,headset,2.0
14,19x31,100,5000,headset,1.0
14,19x31,100,5000,headset,1.0
14,19x31,100,5000,headset,1.0
14,19x31,100,5000,headset,2.0
14,19x31,300,1000,headset,1.0
14,19x31,300,5000,headset,1.0
14,19x31,300,5000,headset,2.0
14,19x31,300,5000,headset,1.0
14,19x31,300,5000,headset,1.0
14,19x31,300,5000,headset,1.0
14,19x31,500,0050,headset,1.0
14,19x31,500,0050,headset,1.0
14,19x31,500,1000,headset,2.0
14,19x31,500,5000,headset,1.0
14,19x31,500,5000,headset,1.0
14,19x31,500,5000,headset,1.0
14,19x31,500,5000,headset,2.0
15,06x10,100,0050,headset,2.0
15,06x10,100,0050,headset,1.0
15,06x10,100,1000,headset,1.0
15,06x10,100,1000,headset,2.0
15,06x10,100,1000,headset,1.0
15,06x10,100,1000,headset,1.0
15,06x10,100,1000,headset,3.0
15,06x10,100,5000,headset,3.0
15,06x10,100,5000,headset,1.0
15,06x10,100,5000,headset,2.0
15,06x10,100,5000,headset,3.0
15,06x10,100,5000,headset,4.0
15,06x10,100,5000,headset,1.0
15,06x10,300,0050,headset,2.0
15,06x10,300,0050,headset,2.0
15,06x10,300,0050,headset,1.0
15,06x10,300,0050,headset,1.0
15,06x10,300,1000,headset,2.0
15,06x10,300,1000,headset,2.0
15,06x10,300,1000,headset,2.0
15,06x10,300,1000,headset,4.0
15,06x10,300,5000,headset,3.0
15,06x10,300,5000,headset,2.0
15,06x10,300,5000,headset,1.0
15,06x10,300,5000,headset,2.0
15,06x10,300,5000,headset,1.0
15,06x10,300,5000,headset,2.0
15,06x10,500,0050,headset,1.0
15,06x10,500,0050,headset,1.0
15,06x10,500,1000,headset,2.0
15,06x10,500,1000,headset,2.0
15,06x10,500,5000,headset,1.0
15,06x10,500,5000,headset,1.0
15,06x10,500,5000,headset,3.0
15,06x10,500,5000,headset,1.0
15,10x16,100,0050,headset,1.0
15,10x16,100,0050,headset,1.0
15,10x16,100,0050,headset,3.0
15,10x16,100,0050,headset,2.0
15,10x16,100,0050,headset,1.0
15,10x16,100,1000,headset,1.0
15,10x16,100,1000,headset,1.0
15,10x16,100,5000,headset,2.0
15,10x16,100,5000,headset,3.0
15,10x16,100,5000,headset,1.0
15,10x16,100,5000,headset,2.0
15,10x16,300,1000,headset,1.0
15,10x16,300,5000,headset,1.0
15,10x16,300,5000,headset,2.0
15,10x16,300,5000,headset,1.0
15,10x16,300,5000,headset,1.0
15,10x16,300,5000,headset,3.0
15,10x16,500,1000,headset,1.0
15,10x16,500,1000,headset,1.0
15,10x16,500,5000,headset,1.0
15,10x16,500,5000,headset,2.0
15,10x16,500,5000,headset,1.0
15,10x16,500,5000,headset,1.0
15,10x16,500,5000,headset,1.0
15,10x16,500,5000,headset,1.0
15,19x31,100,0050,headset,1.0
15,19x31,100,0050,headset,1.0
15,19x31,100,1000,headset,1.0
15,19x31,100,1000,headset,1.0
15,19x31,100,1000,headset,2.0
15,19x31,100,5000,headset,2.0
15,19x31,100,5000,headset,2.0
15,19x31,100,5000,headset,2.0
15,19x31,100,5000,headset,2.0
15,19x31,100,5000,headset,1.0
15,19x31,100,5000,headset,2.0
15,19x31,300,0050,headset,1.0
15,19x31,300,1000,headset,1.0
15,19x31,300,1000,headset,1.0
15,19x31,300,1000,headset,2.0
15,19x31,300,5000,headset,1.0
15,19x31,300,5000,headset,3.0
15,19x31,300,5000,headset,1.0
15,19x31,300,5000,headset,1.0
15,19x31,300,5000,headset,2.0
