(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(-0.1, 1.8, -0.6)
(0.2, 1.8, -1.0)
(-0.2, 1.8, -1.3)
(-0.2, 1.8, -1.3)
(-0.3, 1.8, -1.1)
(-0.5, 1.8, -1.2)
(-0.3, 1.8, -1.1)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
(-0.2, 1.8, -1.0)
