Start time: 8/12/2021 3:06:48 PM
0, 1: 47.8753356933594, 1
0, 2: 11.8465690612793, 1
0, 3: 24.0016212463379, 0
0, 4: 28.7162399291992, 2
0, 5: 12.783088684082, 3
0, 6: 12.2831115722656, 3
1, 1: 35.2994842529297, 2
1, 2: 20.1495361328125, 2
1, 3: 12.4165191650391, 1
1, 4: 16.1997375488281, 2
1, 5: 20.0496063232422, 3
1, 6: 31.8494567871094, 2
2, 1: 19.0830078125, 1
2, 2: 12.0831909179688, 2
2, 3: 13.9997253417969, 2
2, 4: 14.8996887207031, 1
2, 5: 10.6405029296875, 2
2, 6: 8.09274291992188, 0
3, 1: 16.2997436523438, 1
3, 2: 17.3663635253906, 2
3, 3: 8.1998291015625, 2
3, 4: 5.2999267578125, 2
3, 5: 19.5329895019531, 2
3, 6: 11.2997131347656, 1
4, 1: 17.41650390625, 3
4, 2: 17.3163452148438, 3
4, 3: 18.5329895019531, 3
4, 4: 20.69970703125, 4
4, 5: 10.8497924804688, 2
4, 6: 12.56640625, 2
5, 1: 10.499755859375, 2
5, 2: 8.14984130859375, 0
5, 3: 6.38323974609375, 2
5, 4: 10.4164428710938, 2
5, 5: 8.4332275390625, 1
5, 6: 8.7498779296875, 3
6, 1: 14.1163330078125, 4
6, 2: 8.78314208984375, 1
6, 3: 12.983154296875, 0
6, 4: 19.9829711914063, 1
6, 5: 24.4329833984375, 4
6, 6: 22.0995483398438, 1
7, 1: 20.31640625, 3
7, 2: 20.9829711914063, 2
7, 3: 17.166259765625, 1
7, 4: 22.6163330078125, 3
7, 5: 8.5499267578125, 3
7, 6: 11.4830932617188, 2
8, 1: 12.3831176757813, 2
8, 2: 14.883056640625, 1
8, 3: 15.0164794921875, 1
8, 4: 10.9330444335938, 3
8, 5: 4.64996337890625, 0
8, 6: 4.64990234375, 1
9, 1: 10.5164184570313, 2
9, 2: 5.46661376953125, 2
9, 3: 7.4998779296875, 3
9, 4: 9.89984130859375, 3
9, 5: 10.3831787109375, 1
9, 6: 3.63323974609375, 3
10, 1: 15.7330932617188, 2
10, 2: 33.76611328125, 1
10, 3: 18.21630859375, 2
10, 4: 34.1995239257813, 3
10, 5: 22.4495849609375, 4
10, 6: 11.133056640625, 2
11, 1: 11.7337646484375, 2
11, 2: 16.6658935546875, 3
11, 3: 10.7996826171875, 0
11, 4: 5.7332763671875, 1
11, 5: 59.018798828125, 1
11, 6: 14.296630859375, 1
12, 1: 50.6658935546875, 0
12, 2: 5.2999267578125, 1
12, 3: 8.7664794921875, 2
12, 4: 13.366455078125, 2
12, 5: 13.7496337890625, 3
12, 6: 20.483154296875, 1
13, 1: 45.19921875, 8
13, 2: 22.766357421875, 0
13, 3: 12.2164306640625, 3
13, 4: 12.766357421875, 1
13, 5: 20.9329833984375, 1
13, 6: 15.7830810546875, 2
14, 1: 45.732421875, 2
14, 2: 80.0321044921875, 4
14, 3: 16.4996337890625, 2
14, 4: 19.782958984375, 2
14, 5: 16.766357421875, 2
14, 6: 84.648681640625, 0
15, 1: 32.0159912109375, 2
15, 2: 46.7659912109375, 3
15, 3: 10.3997802734375, 1
15, 4: 12.8997802734375, 2
15, 5: 76.94873046875, 1
15, 6: 18.2161865234375, 1
16, 1: 11.5665283203125, 1
16, 2: 9.81640625, 2
16, 3: 12.433349609375, 2
16, 4: 9.3497314453125, 3
16, 5: 13.4163818359375, 3
16, 6: 17.0498046875, 2
17, 1: 19.916259765625, 0
17, 2: 26.5162353515625, 2
17, 3: 21.5496826171875, 3
17, 4: 10.766357421875, 1
17, 5: 10.949951171875, 1
17, 6: 9.883056640625, 3
18, 1: 26.60888671875, 1
18, 2: 13.983154296875, 2
18, 3: 17.31640625, 1
18, 4: 11.099853515625, 0
18, 5: 21.799560546875, 2
18, 6: 9.849853515625, 3
19, 1: 8.749755859375, 2
19, 2: 11.2998046875, 2
19, 3: 6.466552734375, 3
19, 4: 7.599853515625, 1
19, 5: 8.966552734375, 2
19, 6: 6.36669921875, 3
20, 1: 8.5498046875, 1
20, 2: 29.082763671875, 1
20, 3: 11.966552734375, 1
20, 4: 17.46630859375, 2
20, 5: 19.06640625, 2
20, 6: 16.1162109375, 3
21, 1: 73.52099609375, 0
21, 2: 11.07763671875, 1
21, 3: 8.139404296875, 1
21, 4: 10.193603515625, 1
21, 5: 14.19970703125, 1
21, 6: 22.166259765625, 2
22, 1: 32.199462890625, 2
22, 2: 17.749755859375, 3
22, 3: 27.3994140625, 3
22, 4: 7.033203125, 2
22, 5: 8, 2
22, 6: 5.033203125, 1
23, 1: 11.633056640625, 2
23, 2: 8.599853515625, 1
23, 3: 5.699951171875, 2
23, 4: 5.2666015625, 1
23, 5: 4.699951171875, 2
23, 6: 20.570068359375, 3
24, 1: 22.5830078125, 2
24, 2: 11.56640625, 2
24, 3: 20.19970703125, 1
24, 4: 17.6162109375, 0
24, 5: 12.633056640625, 2
24, 6: 7.536376953125, 1
25, 1: 16.8798828125, 2
25, 2: 8.716552734375, 2
25, 3: 14.5830078125, 1
25, 4: 19.283203125, 2
25, 5: 11.81640625, 2
25, 6: 7.0498046875, 2
26, 1: 10.583251953125, 3
26, 2: 3.733154296875, 1
26, 3: 5.449951171875, 1
26, 4: 18.782958984375, 2
26, 5: 17.14990234375, 1
26, 6: 8.31640625, 3
27, 1: 14.5830078125, 1
27, 2: 13.499755859375, 1
27, 3: 20.69970703125, 3
27, 4: 26.74951171875, 1
27, 5: 15.133056640625, 3
27, 6: 13.56640625, 3
