Start time: 8/18/2021 10:20:35 AM
0, 1: 794.093933105469, 0
0, 2: 6.716552734375, 0
0, 3: 7.5831298828125, 1
0, 4: 25.5328979492188, 5
0, 5: 33.0494384765625, 3
0, 6: 21.5328979492188, 5
1, 1: 30.2327880859375, 3
1, 2: 34.1493530273438, 4
1, 3: 13.81640625, 3
1, 4: 22.8829345703125, 3
1, 5: 25.6328735351563, 5
1, 6: 44.1325073242188, 1
2, 1: 23.8328857421875, 4
2, 2: 7.5665283203125, 3
2, 3: 7.91650390625, 1
2, 4: 8.66650390625, 1
2, 5: 23.2996826171875, 5
2, 6: 8.18310546875, 2
3, 1: 10.16650390625, 2
3, 2: 43.69921875, 0
3, 3: 8.349853515625, 1
3, 4: 8.6331787109375, 2
3, 5: 8.8331298828125, 0
3, 6: 9.533203125, 2
4, 1: 22.3662109375, 4
4, 2: 9.3165283203125, 1
4, 3: 6.966552734375, 1
4, 4: 12.2830810546875, 2
4, 5: 45.8658447265625, 4
4, 6: 13.4163818359375, 2
5, 1: 25.666259765625, 3
5, 2: 13.06640625, 2
5, 3: 8.483154296875, 2
5, 4: 33.582763671875, 4
5, 5: 7.16650390625, 2
5, 6: 13.8497314453125, 3
6, 1: 15.249755859375, 1
6, 2: 11.9664306640625, 1
6, 3: 8.5665283203125, 1
6, 4: 7.283203125, 2
6, 5: 9.1832275390625, 1
6, 6: 8.0164794921875, 1
7, 1: 13.8997802734375, 1
7, 2: 13.383056640625, 1
7, 3: 11.7998046875, 1
7, 4: 10.56640625, 3
7, 5: 12.599853515625, 5
7, 6: 11.4163818359375, 2
8, 1: 12.333251953125, 2
8, 2: 12.9163818359375, 2
8, 3: 17.0496826171875, 3
8, 4: 8.349853515625, 3
8, 5: 16.1829833984375, 3
8, 6: 8.4332275390625, 3
9, 1: 17.0997314453125, 2
9, 2: 12.7330322265625, 0
9, 3: 5.9166259765625, 0
9, 4: 7.349853515625, 0
9, 5: 6.849853515625, 2
9, 6: 6.4998779296875, 0
10, 1: 12.1497802734375, 1
10, 2: 5.9832763671875, 2
10, 3: 13.0330810546875, 3
10, 4: 5.2999267578125, 0
10, 5: 5.6832275390625, 2
10, 6: 7.616455078125, 0
11, 1: 20.782958984375, 2
11, 2: 10.1832275390625, 1
11, 3: 6.2998046875, 1
11, 4: 5.683349609375, 0
11, 5: 10.3497314453125, 2
11, 6: 8.733154296875, 1
12, 1: 17.2152099609375, 0
12, 2: 15.8330078125, 2
12, 3: 13.8997802734375, 2
12, 4: 6.533203125, 1
12, 5: 7.9998779296875, 2
12, 6: 6.0166015625, 2
13, 1: 11.783203125, 1
13, 2: 16.96630859375, 3
13, 3: 17.616455078125, 1
13, 4: 6.2664794921875, 2
13, 5: 8.0999755859375, 0
13, 6: 8.483154296875, 0
14, 1: 21.9830322265625, 1
14, 2: 10.7830810546875, 1
14, 3: 8.16650390625, 2
14, 4: 6.449951171875, 0
14, 5: 7.849853515625, 1
14, 6: 7.14990234375, 2
15, 1: 9.5166015625, 2
15, 2: 5.66650390625, 2
15, 3: 6.533203125, 1
15, 4: 8.566650390625, 3
15, 5: 5.7998046875, 2
15, 6: 5.599853515625, 2
16, 1: 11.0166015625, 1
16, 2: 8.2998046875, 2
16, 3: 7.43310546875, 0
16, 4: 4.64990234375, 3
16, 5: 6.14990234375, 3
16, 6: 7.38330078125, 3
17, 1: 7.483154296875, 2
17, 2: 4.966552734375, 2
17, 3: 4.2666015625, 1
17, 4: 4.816650390625, 3
17, 5: 14.7998046875, 2
17, 6: 34.832763671875, 8
18, 1: 17.52587890625, 4
18, 2: 21.816162109375, 0
18, 3: 5.733154296875, 3
18, 4: 20.16650390625, 0
18, 5: 7.649658203125, 0
18, 6: 8.816650390625, 3
19, 1: 25.099609375, 1
19, 2: 5.283203125, 2
19, 3: 6.066650390625, 1
19, 4: 15.96630859375, 0
19, 5: 8.7666015625, 2
19, 6: 10.499755859375, 0
20, 1: 24.8994140625, 2
20, 2: 22.782958984375, 1
20, 3: 7.599853515625, 1
20, 4: 4.699951171875, 3
20, 5: 4.88330078125, 2
20, 6: 8.16650390625, 3
21, 1: 33.765869140625, 3
21, 2: 10.4833984375, 0
21, 3: 5.5498046875, 2
21, 4: 5.683349609375, 2
21, 5: 7.383056640625, 1
21, 6: 6.41650390625, 3
22, 1: 10.43310546875, 2
22, 2: 9.783203125, 2
22, 3: 10.2998046875, 3
22, 4: 5.25, 1
22, 5: 7.16650390625, 1
22, 6: 27.649658203125, 1
23, 1: 14.23291015625, 3
23, 2: 11.249755859375, 2
23, 3: 7.816650390625, 2
23, 4: 5.999755859375, 2
23, 5: 6.533203125, 3
23, 6: 17.64990234375, 6
24, 1: 10.149658203125, 1
24, 2: 8.16650390625, 0
24, 3: 6.800048828125, 3
24, 4: 5.966552734375, 1
24, 5: 6.56640625, 1
24, 6: 8.783203125, 0
25, 1: 7.733154296875, 3
25, 2: 5.88330078125, 2
25, 3: 6, 1
25, 4: 5.3330078125, 1
25, 5: 4.699951171875, 3
25, 6: 4.25, 1
26, 1: 9.883056640625, 2
26, 2: 4.89990234375, 3
26, 3: 5.7333984375, 2
26, 4: 4.783203125, 2
26, 5: 7.81640625, 0
26, 6: 9.64990234375, 3
27, 1: 15.266357421875, 2
27, 2: 5.316650390625, 1
27, 3: 5.41650390625, 0
27, 4: 6.733154296875, 4
27, 5: 10.849853515625, 2
27, 6: 5.216552734375, 2
