(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -1.0)
(0.0, 1.8, -0.7)
(0.1, 1.8, -0.5)
(0.1, 1.8, -0.3)
(0.1, 1.8, -0.3)
(0.1, 1.8, -0.3)
(0.1, 1.8, -0.3)
(0.1, 1.8, -0.3)
(0.1, 1.8, -0.3)
(0.1, 1.8, -0.3)
(0.1, 1.8, -0.3)
(0.1, 1.8, -0.3)
(0.2, 1.8, -0.3)
(0.7, 1.8, -0.2)
(0.7, 1.8, 1.0)
(0.7, 1.8, 2.3)
(0.6, 1.8, 3.7)
(0.6, 1.8, 5.1)
(0.5, 1.8, 6.4)
(0.5, 1.8, 7.7)
(0.4, 1.8, 9.0)
(0.3, 1.8, 9.1)
(0.3, 1.8, 9.1)
(0.3, 1.8, 9.1)
(0.3, 1.8, 9.1)
(0.3, 1.8, 9.1)
(0.7, 1.8, 9.2)
0, 1
(-0.2, 1.8, -0.8)
(-0.3, 1.8, -0.2)
(-0.3, 1.8, -0.2)
(-0.3, 1.8, -0.2)
(-0.5, 1.8, 0.7)
(-0.7, 1.8, 1.9)
(-0.7, 1.8, 3.3)
(-0.7, 1.8, 4.6)
(-0.7, 1.8, 5.5)
(0.4, 1.8, 5.8)
(0.7, 1.8, 5.9)
(0.7, 1.8, 5.9)
(-0.3, 1.8, 5.7)
(-0.5, 1.8, 5.6)
(-0.5, 1.8, 5.6)
(-0.5, 1.8, 5.6)
(-0.5, 1.8, 5.6)
(-0.5, 1.8, 5.6)
(-0.5, 1.8, 5.6)
(-0.5, 1.8, 5.6)
(-0.5, 1.8, 5.8)
(-0.7, 1.8, 7.0)
(-0.6, 1.8, 8.4)
0, 2
(-0.1, 1.8, -1.2)
(-0.2, 1.8, -0.3)
(-0.2, 1.8, -0.3)
(-0.2, 1.8, -0.3)
(-0.2, 1.8, -0.3)
(-0.2, 1.8, -0.3)
(-0.2, 1.8, -0.3)
(-0.3, 1.8, 0.8)
(-0.4, 1.8, 2.1)
(-0.5, 1.8, 3.5)
(-0.6, 1.8, 4.8)
(-0.7, 1.8, 6.2)
(-0.6, 1.8, 7.5)
(0.7, 1.8, 7.9)
(0.7, 1.8, 9.1)
0, 3
(-0.1, 1.8, -1.4)
