Start time: 7/26/2021 11:52:05 AM
0, 1: 31.4243679046631, 1
0, 2: 5.98323631286621, 3
0, 3: 6.09989547729492, 2
0, 4: 22.1162872314453, 1
0, 5: 4.34992980957031, 3
0, 6: 12.6997909545898, 2
1, 1: 3.69992828369141, 2
1, 2: 3.63330078125, 3
1, 3: 8.26651000976563, 3
1, 4: 11.6902618408203, 2
1, 5: 5.14434814453125, 2
1, 6: 4.09836578369141, 2
2, 1: 4.93324279785156, 2
2, 2: 3.69993591308594, 2
2, 3: 3.63328552246094, 2
2, 4: 3.63327026367188, 2
2, 5: 3.64994812011719, 1
2, 6: 3.63322448730469, 2
3, 1: 3.63320922851563, 1
3, 2: 3.64994812011719, 2
3, 3: 3.63325500488281, 2
3, 4: 3.64991760253906, 2
3, 5: 3.63327026367188, 2
3, 6: 3.63327026367188, 2
4, 1: 3.64997863769531, 1
4, 2: 3.63325500488281, 0
4, 3: 3.64994812011719, 2
4, 4: 3.63323974609375, 1
4, 5: 3.63327026367188, 1
4, 6: 3.64996337890625, 1
5, 1: 3.63327026367188, 2
5, 2: 3.64991760253906, 2
5, 3: 3.63328552246094, 0
5, 4: 3.64994812011719, 1
5, 5: 3.63323974609375, 2
5, 6: 3.63328552246094, 1
6, 1: 3.64993286132813, 1
6, 2: 3.63327026367188, 3
6, 3: 3.64993286132813, 2
6, 4: 3.63323974609375, 1
6, 5: 3.63330078125, 2
6, 6: 3.64993286132813, 2
7, 1: 3.63327026367188, 2
7, 2: 3.64993286132813, 2
7, 3: 3.63327026367188, 1
7, 4: 3.63327026367188, 1
7, 5: 3.64993286132813, 1
7, 6: 3.63327026367188, 3
8, 1: 3.6500244140625, 2
8, 2: 3.63323974609375, 1
8, 3: 3.63327026367188, 0
8, 4: 3.64993286132813, 0
8, 5: 3.63323974609375, 2
8, 6: 3.64996337890625, 0
9, 1: 3.63320922851563, 0
9, 2: 3.63323974609375, 1
9, 3: 3.64999389648438, 2
9, 4: 3.63327026367188, 1
9, 5: 3.64993286132813, 2
9, 6: 3.63327026367188, 1
10, 1: 3.63330078125, 2
10, 2: 3.64990234375, 2
10, 3: 3.63327026367188, 1
10, 4: 3.64996337890625, 1
10, 5: 3.63323974609375, 1
10, 6: 3.63327026367188, 3
11, 1: 5.53335571289063, 3
11, 2: 4.0166015625, 2
11, 3: 3.64987182617188, 1
11, 4: 3.66867065429688, 1
11, 5: 3.64788818359375, 0
11, 6: 3.64996337890625, 2
12, 1: 6.49990844726563, 1
12, 2: 4.11663818359375, 3
12, 3: 4.11651611328125, 1
12, 4: 4.74996948242188, 2
12, 5: 4.66656494140625, 1
12, 6: 4.6666259765625, 0
13, 1: 4.66659545898438, 0
13, 2: 4.66656494140625, 2
13, 3: 4.66659545898438, 1
13, 4: 4.66656494140625, 2
13, 5: 4.66665649414063, 1
13, 6: 4.66653442382813, 2
14, 1: 4.66665649414063, 1
14, 2: 4.66659545898438, 2
14, 3: 4.78323364257813, 2
14, 4: 5.01657104492188, 1
14, 5: 4.6666259765625, 2
14, 6: 4.66656494140625, 0
15, 1: 5.59994506835938, 2
15, 2: 4.6666259765625, 2
15, 3: 4.66659545898438, 1
15, 4: 4.66656494140625, 2
15, 5: 4.66659545898438, 2
15, 6: 4.66659545898438, 2
16, 1: 4.6666259765625, 3
16, 2: 4.66900634765625, 3
16, 3: 4.66412353515625, 1
16, 4: 4.5999755859375, 1
16, 5: 4.69989013671875, 3
16, 6: 4.43328857421875, 1
17, 1: 4.66668701171875, 2
17, 2: 4.66656494140625, 2
17, 3: 4.66656494140625, 2
17, 4: 4.66656494140625, 3
17, 5: 4.6666259765625, 1
17, 6: 4.66656494140625, 1
18, 1: 11.5999755859375, 1
18, 2: 4.66656494140625, 2
18, 3: 4.68316650390625, 2
18, 4: 4.6666259765625, 2
18, 5: 4.6666259765625, 1
18, 6: 4.66656494140625, 2
19, 1: 4.67742919921875, 3
19, 2: 4.6781005859375, 1
19, 3: 13.2274780273438, 3
19, 4: 3.63323974609375, 1
19, 5: 3.63330078125, 1
19, 6: 3.63323974609375, 2
20, 1: 3.63323974609375, 1
20, 2: 3.63330078125, 2
20, 3: 3.63323974609375, 1
20, 4: 3.63330078125, 3
20, 5: 3.63323974609375, 1
20, 6: 3.63330078125, 3
21, 1: 3.6331787109375, 1
21, 2: 3.63330078125, 3
21, 3: 3.63323974609375, 2
21, 4: 3.63330078125, 2
21, 5: 3.63323974609375, 1
21, 6: 3.63330078125, 2
22, 1: 3.63330078125, 2
22, 2: 3.63323974609375, 3
22, 3: 3.63330078125, 1
22, 4: 3.63323974609375, 3
22, 5: 3.64996337890625, 1
22, 6: 3.63323974609375, 3
23, 1: 3.63323974609375, 2
23, 2: 3.63323974609375, 3
23, 3: 3.63330078125, 1
23, 4: 9.08319091796875, 3
23, 5: 3.6331787109375, 1
23, 6: 3.6500244140625, 2
24, 1: 3.63323974609375, 1
24, 2: 3.63330078125, 2
24, 3: 3.63323974609375, 2
24, 4: 3.88323974609375, 2
24, 5: 3.7332763671875, 0
24, 6: 3.63323974609375, 3
25, 1: 3.61663818359375, 1
25, 2: 3.63330078125, 3
25, 3: 3.63330078125, 3
25, 4: 3.63323974609375, 2
25, 5: 3.63330078125, 2
25, 6: 3.63323974609375, 2
26, 1: 3.63323974609375, 2
26, 2: 3.63323974609375, 2
26, 3: 3.63330078125, 2
26, 4: 3.63323974609375, 2
26, 5: 3.63330078125, 1
26, 6: 3.63330078125, 2
27, 1: 3.63323974609375, 2
27, 2: 3.63323974609375, 1
27, 3: 3.63330078125, 3
27, 4: 3.63323974609375, 2
27, 5: 3.63330078125, 1
27, 6: 3.63323974609375, 1
