Start time: 7/28/2021 10:09:02 AM
0, 1: 93.2018280029297, 0
0, 2: 6.99990081787109, 0
0, 3: 7.71650695800781, 1
0, 4: 70.5488662719727, 1
0, 5: 36.0660858154297, 3
0, 6: 68.1988983154297, 0
1, 1: 75.7821044921875, 0
1, 2: 73.3821716308594, 0
1, 3: 68.9988708496094, 0
1, 4: 68.4322204589844, 0
1, 5: 73.1488647460938, 0
1, 6: 68.4155883789063, 0
2, 1: 69.7156982421875, 0
2, 2: 77.1987915039063, 1
2, 3: 66.2988891601563, 0
2, 4: 66.7990112304688, 0
2, 5: 44.0826416015625, 3
2, 6: 63.8489990234375, 0
3, 1: 67.3656005859375, 0
3, 2: 68.182373046875, 1
3, 3: 69.332275390625, 2
3, 4: 66.465576171875, 1
3, 5: 69.0489501953125, 1
3, 6: 66.0489501953125, 1
4, 1: 28.2996826171875, 0
4, 2: 65.0489501953125, 3
4, 3: 70.3656005859375, 0
4, 4: 63.682373046875, 0
4, 5: 66.8656005859375, 1
4, 6: 66.9322509765625, 2
5, 1: 25.49951171875, 1
5, 2: 64.482421875, 2
5, 3: 57.8157958984375, 0
5, 4: 39.1160888671875, 2
5, 5: 27.682861328125, 3
5, 6: 16.782958984375, 1
6, 1: 11.483154296875, 0
6, 2: 13.11669921875, 2
6, 3: 11.81640625, 0
6, 4: 17.3662109375, 3
6, 5: 44.3994140625, 5
6, 6: 12.19970703125, 1
7, 1: 45.466064453125, 2
7, 2: 9.866455078125, 2
7, 3: 29.316162109375, 2
7, 4: 11.066650390625, 2
7, 5: 48.482666015625, 2
7, 6: 7.39990234375, 2
8, 1: 19.19970703125, 3
8, 2: 9.3330078125, 3
8, 3: 20.716552734375, 1
8, 4: 20.96630859375, 2
8, 5: 33.966064453125, 3
8, 6: 12.099853515625, 2
9, 1: 14.099609375, 2
9, 2: 9.60009765625, 2
9, 3: 8.716552734375, 3
9, 4: 12.3330078125, 1
9, 5: 66.732421875, 1
9, 6: 25.3994140625, 2
10, 1: 14.999755859375, 2
10, 2: 52.01611328125, 7
10, 3: 12.81640625, 2
10, 4: 10.43310546875, 3
10, 5: 15.93310546875, 2
10, 6: 12.499755859375, 1
11, 1: 32.849609375, 4
11, 2: 13.283203125, 2
11, 3: 9.899658203125, 1
11, 4: 21.499755859375, 4
11, 5: 12.449951171875, 3
11, 6: 10.483154296875, 3
12, 1: 13.116455078125, 2
12, 2: 36.816162109375, 3
12, 3: 29.549560546875, 0
12, 4: 8.849853515625, 1
12, 5: 9.249755859375, 2
12, 6: 8.0498046875, 1
13, 1: 24.89990234375, 3
13, 2: 19.799560546875, 0
13, 3: 17.983154296875, 0
13, 4: 17.749755859375, 1
13, 5: 15.7998046875, 2
13, 6: 16.099609375, 2
14, 1: 16.43310546875, 4
14, 2: 20.532958984375, 1
14, 3: 13.0166015625, 0
14, 4: 11.749755859375, 1
14, 5: 18.033203125, 1
14, 6: 11.69970703125, 0
15, 1: 32.58984375, 1
15, 2: 6.833251953125, 2
15, 3: 7.916259765625, 3
15, 4: 10.166748046875, 1
15, 5: 9.749755859375, 2
15, 6: 7.683349609375, 1
16, 1: 7.616455078125, 3
16, 2: 9.899658203125, 2
16, 3: 9.85009765625, 2
16, 4: 10.81640625, 2
16, 5: 10.466552734375, 2
16, 6: 10.14990234375, 4
17, 1: 13.849853515625, 2
17, 2: 8.616455078125, 2
17, 3: 7.14990234375, 1
17, 4: 6.63330078125, 1
17, 5: 7.466552734375, 2
17, 6: 7.45166015625, 2
18, 1: 24.049560546875, 2
18, 2: 5.150146484375, 2
18, 3: 20.1162109375, 1
18, 4: 5.816650390625, 3
18, 5: 6.2666015625, 2
18, 6: 6.599853515625, 2
19, 1: 8.733154296875, 2
19, 2: 7.866455078125, 3
19, 3: 6.75, 1
19, 4: 6.64990234375, 2
19, 5: 7.25, 3
19, 6: 9.383056640625, 2
20, 1: 9.89990234375, 3
20, 2: 8.699951171875, 2
20, 3: 6.7998046875, 2
20, 4: 6, 0
20, 5: 5.0498046875, 1
20, 6: 5.300048828125, 3
21, 1: 9.099853515625, 1
21, 2: 5.716552734375, 1
21, 3: 5.43310546875, 3
21, 4: 9.066650390625, 3
21, 5: 31.599365234375, 5
21, 6: 17.19970703125, 2
22, 1: 10.583251953125, 1
22, 2: 8.599853515625, 3
22, 3: 7.533203125, 1
22, 4: 9.699951171875, 1
22, 5: 11.249755859375, 3
22, 6: 5.816650390625, 3
23, 1: 11.583251953125, 2
23, 2: 6.56640625, 2
23, 3: 6.449951171875, 3
23, 4: 6.183349609375, 1
23, 5: 5.44970703125, 2
23, 6: 7.466552734375, 0
24, 1: 18.583251953125, 2
24, 2: 12.0498046875, 0
24, 3: 6.484375, 2
24, 4: 21.864990234375, 0
24, 5: 10.525390625, 2
24, 6: 12.19091796875, 1
25, 1: 8.2333984375, 1
25, 2: 5.44970703125, 3
25, 3: 4.316650390625, 1
25, 4: 4.550048828125, 2
25, 5: 3.983154296875, 3
25, 6: 5.2666015625, 3
26, 1: 20.049560546875, 3
26, 2: 24.3330078125, 3
26, 3: 4.816650390625, 3
26, 4: 5.5166015625, 2
26, 5: 6.16650390625, 2
26, 6: 5.39990234375, 2
27, 1: 17.216552734375, 3
27, 2: 66.365478515625, 3
27, 3: 38.232666015625, 2
27, 4: 19.199951171875, 2
27, 5: 7.10205078125, 3
27, 6: 7.59765625, 1
